product_name,category,brand,unit,quantity,price,store,image_url
"Anti Bacterial Household Surface - 40%Extra free, Imported",Cleaning & Household,Green Shield,1 pc,1,249,BigBasket,https://via.placeholder.com/200
Organic Eco-Friendly All Purpose Surface Spray Cleaner,Cleaning & Household,Kolan,1 pc,1,395,Blinkit,https://via.placeholder.com/200
Body Bliss Vanilla and Macadamia Body Lotion - Imported,Cleaning & Household,Creightons,1 pc,1,429,Blinkit,https://via.placeholder.com/200
Intense 4Blocks Ocean Fresh,Cleaning & Household,Wc Net,1 pc,1,285,JioMart,https://via.placeholder.com/200
Bathroom Surface Wipes - Imported,Cleaning & Household,Green Shield,1 pc,1,249,JioMart,https://via.placeholder.com/200
Original Milti Purpose Cleaner,Cleaning & Household,ELBOW GREASE,1 pc,1,299,Blinkit,https://via.placeholder.com/200
Floor Cleaner - Anti-Bacterial Lavender,Cleaning & Household,Good maid,1 pc,1,399,Instamart,https://via.placeholder.com/200
Pure Soapnut Liquid - Multi Purpose Cleaner Spray,Cleaning & Household,Bubblenut Wash,1 pc,1,149,Zepto,https://via.placeholder.com/200
Multi-Surface Cleaner and Deodorizer - Lavender Clean,Cleaning & Household,Pine Sol,1 pc,1,300,JioMart,https://via.placeholder.com/200
Multi-Surface Cleaner and Deodorizer - Lemon Fresh,Cleaning & Household,Pine Sol,1 pc,1,450,BigBasket,https://via.placeholder.com/200
Vastu Combo Pack - Floor Cleaner + toilet cleaner,Cleaning & Household,Runaway,1 pc,1,319,Instamart,https://via.placeholder.com/200
Toilet Rimblock Dou Burst - Lemon,Cleaning & Household,Bloo,1 pc,1,169,JioMart,https://via.placeholder.com/200
"Bathroom Cleaner - Liquid, Hand Made",Cleaning & Household,Wild Ideas,1 pc,1,120,Zepto,https://via.placeholder.com/200
Organic Eco-Friendly No Rinse Floor Cleaner,Cleaning & Household,Kolan,1 pc,1,495,Instamart,https://via.placeholder.com/200
Toilet Rimblock Dou Burst - Ocean,Cleaning & Household,Bloo,1 pc,1,169,BigBasket,https://via.placeholder.com/200
Bees Wax Furniture Polish Natural,Cleaning & Household,Big D,1 pc,1,249,Zepto,https://via.placeholder.com/200
"Water Shower Flow/Aerator - Blue, 3 LPM",Cleaning & Household,ECO365,1 pc,1,639,Instamart,https://via.placeholder.com/200
Veg Wash Prime - Disinfectant Pre-Wash For Whole Vegetables & Fruits,Cleaning & Household,Schevaran,1 pc,1,275,Instamart,https://via.placeholder.com/200
A Fruit And Vegetable Wash,Cleaning & Household,Veg Wash +,1 pc,1,99,Zepto,https://via.placeholder.com/200
Toilet Bowl Cleaner - Lavender,Cleaning & Household,Good maid,1 pc,1,150,Zepto,https://via.placeholder.com/200
HerboCleanse Fruit & Veggie Wash,Cleaning & Household,Dr. Vaidya's,1 pc,1,300,Blinkit,https://via.placeholder.com/200
Fruit/Veggie Eco Wash - Organic Multi-Enzyme Formula,Cleaning & Household,Kolan,1 pc,1,495,BigBasket,https://via.placeholder.com/200
Toilet Cleaning - Imported,Cleaning & Household,Green Shield,1 pc,1,209,JioMart,https://via.placeholder.com/200
Intense 4Blocks Mountain Fresh,Cleaning & Household,Wc Net,1 pc,1,285,Blinkit,https://via.placeholder.com/200
Toilet Rimblock Dou Burst - Pine,Cleaning & Household,Bloo,1 pc,1,169,Instamart,https://via.placeholder.com/200
Cream Cleaner,Cleaning & Household,ELBOW GREASE,1 pc,1,199,Zepto,https://via.placeholder.com/200
Toilet & Bathroom Wipes - Sweet Tulip,Cleaning & Household,Bloo,1 pc,1,159,Blinkit,https://via.placeholder.com/200
Surface Cleaner - Jasmine,Cleaning & Household,Homizol,1 pc,1,32.5,BigBasket,https://via.placeholder.com/200
Multi-Surface Cleaner and Deodorizer - Sparkling Wave,Cleaning & Household,Pine Sol,1 pc,1,300,Zepto,https://via.placeholder.com/200
Disinfectant Surface Cleaner - Rose Bloom,Cleaning & Household,Florsafe +,1 pc,1,189,BigBasket,https://via.placeholder.com/200
Cleaner - Jewelery,Cleaning & Household,Weiman,1 pc,1,575,JioMart,https://via.placeholder.com/200
Solid Rim Power Active Lemon Trio Pack,Cleaning & Household,Bloo,1 pc,1,399,Instamart,https://via.placeholder.com/200
Furniture Polish Wood,Cleaning & Household,Pledge,1 pc,1,299,JioMart,https://via.placeholder.com/200
Pre-Wash Stain Remover,Cleaning & Household,Omino Bianco,1 pc,1,195,JioMart,https://via.placeholder.com/200
Gelcrystal,Cleaning & Household,Wc Net,1 pc,1,175,Zepto,https://via.placeholder.com/200
Intense Gel Lime Fresh,Cleaning & Household,Wc Net,1 pc,1,175,JioMart,https://via.placeholder.com/200
Silver Police Cream,Cleaning & Household,Smac,1 pc,1,325,Instamart,https://via.placeholder.com/200
Intense Gel Mountain Fresh,Cleaning & Household,Wc Net,1 pc,1,175,Zepto,https://via.placeholder.com/200
Anti-Bacterial Floor Cleaner - Spring Fresh,Cleaning & Household,Good maid,1 pc,1,399,BigBasket,https://via.placeholder.com/200
"Phenyl - Jasmine, Fresh",Cleaning & Household,Venyaa,1 pc,1,75,JioMart,https://via.placeholder.com/200
Surface Cleaner - Sandal,Cleaning & Household,Homizol,1 pc,1,32.5,Instamart,https://via.placeholder.com/200
Solid Rim Colour Active Purple Water - Lavender,Cleaning & Household,Bloo,1 pc,1,169,JioMart,https://via.placeholder.com/200
Disinfectant Surface Cleaner - Lavender Breeze,Cleaning & Household,Florsafe +,1 pc,1,189,BigBasket,https://via.placeholder.com/200
"Food Surface Wipes - 40% Extra Free, Imported",Cleaning & Household,Green Shield,1 pc,1,249,Blinkit,https://via.placeholder.com/200
Original Ironing,Cleaning & Household,Merito,1 pc,1,285,BigBasket,https://via.placeholder.com/200
Intense Gel Lavender Fresh,Cleaning & Household,Wc Net,1 pc,1,175,Zepto,https://via.placeholder.com/200
Blue Fresh Gelcrystal,Cleaning & Household,Wc Net,1 pc,1,175,JioMart,https://via.placeholder.com/200
Intense 4Blocks Lime Fresh,Cleaning & Household,Wc Net,1 pc,1,285,BigBasket,https://via.placeholder.com/200
Intense 4Blocks Lavender Fresh,Cleaning & Household,Wc Net,1 pc,1,285,Instamart,https://via.placeholder.com/200
Multi Surface Protectant,Cleaning & Household,Raho Safe,1 pc,1,249,Zepto,https://via.placeholder.com/200
Wood Floor Cleaner - Camomile,Cleaning & Household,Cif,1 pc,1,225,Blinkit,https://via.placeholder.com/200
Stain Devil Stain Remover Pen & Ink,Cleaning & Household,Dr. Beckmann,1 pc,1,399,BigBasket,https://via.placeholder.com/200
Powerball Dishwasher Tablets - Classic,Cleaning & Household,Finish,1 pc,1,399,BigBasket,https://via.placeholder.com/200
Solid Rim Blue Active - Fresh Flower,Cleaning & Household,Bloo,1 pc,1,169,Zepto,https://via.placeholder.com/200
Polish - Brass,Cleaning & Household,Weiman,1 pc,1,725,Instamart,https://via.placeholder.com/200
Multi-Surface Cleaner and Deodorizer - Sparkling Wave,Cleaning & Household,Pine Sol,1 pc,1,300,Blinkit,https://via.placeholder.com/200
Glass Cleaner - Aquatic,Cleaning & Household,Germisol,1 pc,1,52,JioMart,https://via.placeholder.com/200
Disinfectant Surface Cleaner - Lemon Kleen,Cleaning & Household,Florsafe +,1 pc,1,189,Instamart,https://via.placeholder.com/200
Combo Pack - Toilet Cleaner + Tap cleaner & shiner,Cleaning & Household,Runaway,1 pc,1,70,Zepto,https://via.placeholder.com/200
"Water Saving Aerator, Switch",Cleaning & Household,ECO365,1 pc,1,509,Blinkit,https://via.placeholder.com/200
Fabric & Carpet Cleaner,Cleaning & Household,Scotchgard,1 pc,1,460,Instamart,https://via.placeholder.com/200
Solid Rim Power Active - Lemon,Cleaning & Household,Bloo,1 pc,1,169,Blinkit,https://via.placeholder.com/200
"Toilet Gel Cleaner - Hygiene & Shine, Flower Burst",Cleaning & Household,Bloo,1 pc,1,259,JioMart,https://via.placeholder.com/200
Stain Remover,Cleaning & Household,Dr. Beckmann,1 pc,1,299,BigBasket,https://via.placeholder.com/200
Specialist Stain Remover Pen & Marker,Cleaning & Household,365,1 pc,1,449,Blinkit,https://via.placeholder.com/200
Wipes - E- Tronic,Cleaning & Household,Weiman,1 pc,1,475,Blinkit,https://via.placeholder.com/200
Polish - Silver,Cleaning & Household,Weiman,1 pc,1,650,JioMart,https://via.placeholder.com/200
Colour Catcher Sheets,Cleaning & Household,Dylon,1 pc,1,249,BigBasket,https://via.placeholder.com/200
Collar N Cuff,Cleaning & Household,Big D,1 pc,1,499,Instamart,https://via.placeholder.com/200
Spray Power & Shine Kitchen,Cleaning & Household,Cif,1 pc,1,399,BigBasket,https://via.placeholder.com/200
Toilet Seat Sanitizer,Cleaning & Household,Vitro Naturals,1 pc,1,80,BigBasket,https://via.placeholder.com/200
Cleaner & Polish - Stainless Steel,Cleaning & Household,Weiman,1 pc,1,775,JioMart,https://via.placeholder.com/200
"Solid Rim Blue Active - Fresh Flower, Twin Pack",Cleaning & Household,Bloo,1 pc,1,299,JioMart,https://via.placeholder.com/200
Before You Go Toilet Spray - Citrus,Cleaning & Household,Poo-Pourri,1 pc,1,599,BigBasket,https://via.placeholder.com/200
Anti-Bactarial Laundry Cleaner - Lavender,Cleaning & Household,Dettol,1 pc,1,1149,JioMart,https://via.placeholder.com/200
"Liquid Toilet Cleaner - Super Fresh Disinfectant, Schevaran",Cleaning & Household,The Green.Company,1 pc,1,115,JioMart,https://via.placeholder.com/200
"Solid Rim Power Active - Flowers, Twin Pack",Cleaning & Household,Bloo,1 pc,1,299,BigBasket,https://via.placeholder.com/200
Cleaner - Stainless Steel & Aluminum,Cleaning & Household,Big D,1 pc,1,249,Zepto,https://via.placeholder.com/200
Renovator White,Cleaning & Household,Dylon,1 pc,1,299,Blinkit,https://via.placeholder.com/200
Colour Run Remover,Cleaning & Household,Dylon,1 pc,1,459,Blinkit,https://via.placeholder.com/200
Emasol Disinfectant Toilet Cleaner,Cleaning & Household,Emami,1 pc,1,60.9,BigBasket,https://via.placeholder.com/200
Clean-Up Cleaner + Bleach,Cleaning & Household,Clorox,1 pc,1,550,Instamart,https://via.placeholder.com/200
Surface Spray,Cleaning & Household,LimeLite,1 pc,1,399,JioMart,https://via.placeholder.com/200
Glow White,Cleaning & Household,Dr. Beckmann,1 pc,1,299,Zepto,https://via.placeholder.com/200
Germ & Stain Blaster Disinfectant Toilet Cleaner Liquid - Floral,Cleaning & Household,Harpic,1 pc,1,122,BigBasket,https://via.placeholder.com/200
"Disinfectant Surface & Floor Cleaner Liquid - Jasmine, Kills 99.9% Germs",Cleaning & Household,Lizol,1 pc,1,179,Instamart,https://via.placeholder.com/200
Mold & Mildew Remover with Bleach,Cleaning & Household,Clorox,1 pc,1,350,Blinkit,https://via.placeholder.com/200
Wall Stickable Pack,Cleaning & Household,Veg Fru Wash,1 pc,1,1000,Blinkit,https://via.placeholder.com/200
English Lavender Anti-Germ Spray,Cleaning & Household,Yardley London,1 pc,1,96,BigBasket,https://via.placeholder.com/200
Colin TV & Gadget Cleaner 500ml + Scotch Brite Microfibre Multipurpose Wipe 2Pcs,Cleaning & Household,bb Combo,1 pc,1,237.96,JioMart,https://via.placeholder.com/200
Ultra Alkaline Battery AA,"Kitchen, Garden & Pets",Duracell,1 pc,1,127,Blinkit,https://via.placeholder.com/200
Ultra-Alkaline Battery AAA,"Kitchen, Garden & Pets",Duracell,1 pc,1,199,Blinkit,https://via.placeholder.com/200
Carbon Zinc Battery Red HD AA 1015,"Kitchen, Garden & Pets",Eveready,1 pc,1,124,JioMart,https://via.placeholder.com/200
Carbon Zinc Battery Red HD AAA 1012,"Kitchen, Garden & Pets",Eveready,1 pc,1,124,Instamart,https://via.placeholder.com/200
Carbon Zinc Battery Red AA 1015,"Kitchen, Garden & Pets",Eveready,1 pc,1,55,Blinkit,https://via.placeholder.com/200
"LED Bulb - 9 Watt, Cool Day Light, Base B22D","Kitchen, Garden & Pets",Eveready,1 pc,1,88,Zepto,https://via.placeholder.com/200
"Carbon Zinc Battery - Gold Plus, AAA","Kitchen, Garden & Pets",Panasonic,1 pc,1,199,BigBasket,https://via.placeholder.com/200
"LED Bulb - 10 Watt, Cool Day Light, Ace Saver Base B22","Kitchen, Garden & Pets",Philips,1 pc,1,99,Instamart,https://via.placeholder.com/200
"Carbon Zinc D Size Battery - Heavy Duty, 1050 R20","Kitchen, Garden & Pets",Eveready,1 pc,1,58,BigBasket,https://via.placeholder.com/200
Alkaline Battery Power AA - Long Lasting Power,"Kitchen, Garden & Pets",Energizer,1 pc,1,50,JioMart,https://via.placeholder.com/200
"LED Bulb - 14 Watt, Cool Day Light, Base B22D","Kitchen, Garden & Pets",Eveready,1 pc,1,179,JioMart,https://via.placeholder.com/200
Battery AAA Gold 15V 4DG,"Kitchen, Garden & Pets",Nippo,1 pc,1,125,Zepto,https://via.placeholder.com/200
"LED T-Bulb - 18 Watt, Cool Daylight, B22","Kitchen, Garden & Pets",Philips,1 pc,1,349,JioMart,https://via.placeholder.com/200
Combo - LED Bulb 9W + 9W,"Kitchen, Garden & Pets",Eveready,1 pc,1,190,Blinkit,https://via.placeholder.com/200
Battery AA Gold 15V 3DG,"Kitchen, Garden & Pets",Nippo,1 pc,1,125,JioMart,https://via.placeholder.com/200
"LED Bulb - 8.5 Watt, Cool Day Light, Ace Saver Base B22","Kitchen, Garden & Pets",Philips,1 pc,1,99,Zepto,https://via.placeholder.com/200
Battery AAA 4UT Hi-Top,"Kitchen, Garden & Pets",Nippo,1 pc,1,125,JioMart,https://via.placeholder.com/200
Ultra Gold Battery AAA,"Kitchen, Garden & Pets",Victor,1 pc,1,97,BigBasket,https://via.placeholder.com/200
"LED Bulb - 9-Watt, Base B22 (SSK-SRL-9W)","Kitchen, Garden & Pets",Syska,1 pc,1,90,JioMart,https://via.placeholder.com/200
Coin Battery - Lithium,"Kitchen, Garden & Pets",Panasonic,1 pc,1,169,BigBasket,https://via.placeholder.com/200
Ultra Alkaline C Battery,"Kitchen, Garden & Pets",Duracell,1 pc,1,269,JioMart,https://via.placeholder.com/200
Evo - 3 Pin Universal Multi-travel Plug 1071,"Kitchen, Garden & Pets",Milltec,1 pc,1,159,Instamart,https://via.placeholder.com/200
"Rechargeable Emergency Inverter Bulb - 9 Watt, Cool Daylight, B22","Kitchen, Garden & Pets",Philips,1 pc,1,515,Blinkit,https://via.placeholder.com/200
"LED Lamp - 10 Watt, Cool Daylight, T-Bulb Base B22","Kitchen, Garden & Pets",Philips,1 pc,1,195,Blinkit,https://via.placeholder.com/200
Carbon Zinc Battery - Jumbo AA,"Kitchen, Garden & Pets",Panasonic,1 pc,1,109,JioMart,https://via.placeholder.com/200
4 Socket Power Strip/Cord With 2 Meter Wire 1079,"Kitchen, Garden & Pets",Milltec,1 pc,1,429,Blinkit,https://via.placeholder.com/200
"LED Lamp/T-Bulb - 14 Watt, Cool Daylight White, B22 Base","Kitchen, Garden & Pets",Philips,1 pc,1,299,Zepto,https://via.placeholder.com/200
Ultra Alkaline Battery 9V AAA,"Kitchen, Garden & Pets",Duracell,1 pc,1,469,Blinkit,https://via.placeholder.com/200
"LED Bulb - 0.5 Watt, Cool Daylight White, B22","Kitchen, Garden & Pets",C&S Electric,1 pc,1,30,JioMart,https://via.placeholder.com/200
Alkaline Battery Max AAA (8+4 Free),"Kitchen, Garden & Pets",Energizer,1 pc,1,285,Zepto,https://via.placeholder.com/200
Battery AA 3UT Hi Top,"Kitchen, Garden & Pets",Nippo,1 pc,1,125,Blinkit,https://via.placeholder.com/200
Clippy 2 Pin Extension Box With 5 Meter Wire 1086,"Kitchen, Garden & Pets",Milltec,1 pc,1,349,BigBasket,https://via.placeholder.com/200
Alkaline Battery Max AA (8+4 Free),"Kitchen, Garden & Pets",Energizer,1 pc,1,285,BigBasket,https://via.placeholder.com/200
"LED Bulb - 12 Watt, Cool Day Light, Base B22D","Kitchen, Garden & Pets",Eveready,1 pc,1,149,Instamart,https://via.placeholder.com/200
"Curtain Decoration Lights 138 LED 2.5 M & 8 Flashing Modes - 12 Star, Warm White","Kitchen, Garden & Pets",Lexton,1 pc,1,499,JioMart,https://via.placeholder.com/200
"LED T-Bulb - 8 Watt, Cool Daylight, B22","Kitchen, Garden & Pets",Philips,1 pc,1,185,Instamart,https://via.placeholder.com/200
USB String Fairy Lights 3M 30 LED For Decoration - Multicolour,"Kitchen, Garden & Pets",Mansaa,1 pc,1,85,Zepto,https://via.placeholder.com/200
"LED Bulb - 4 Watt, Cool Daylight, Ace Saver Base B22","Kitchen, Garden & Pets",Philips,1 pc,1,105,Blinkit,https://via.placeholder.com/200
Universal Multiplug Home/Travel Adapter With Built In Dual USB Charger Port - White,"Kitchen, Garden & Pets",Spartan,1 pc,1,329,Instamart,https://via.placeholder.com/200
"Garnet LED Bulb -12 Watt, White, Cool Day, B22","Kitchen, Garden & Pets",Wipro,1 pc,1,179,Zepto,https://via.placeholder.com/200
"LED Bulb - 15-Watt, Base B22 (SSK-SRL-15W)","Kitchen, Garden & Pets",Syska,1 pc,1,199,Blinkit,https://via.placeholder.com/200
"Rechargeable Ultra LED Torch 0.5 Watt, Sunny, Assorted Colour","Kitchen, Garden & Pets",Eveready,1 pc,1,179.45,Blinkit,https://via.placeholder.com/200
Alkaline Battery AAA-2B,"Kitchen, Garden & Pets",Panasonic,1 pc,1,70,JioMart,https://via.placeholder.com/200
"Garnet LED Bulb - 18 Watt, White, Cool Day, B22","Kitchen, Garden & Pets",Wipro,1 pc,1,299,Blinkit,https://via.placeholder.com/200
"Safelite LED Bulb - 0.5 Watt, White, Cool Day, B22","Kitchen, Garden & Pets",Wipro,1 pc,1,55,Blinkit,https://via.placeholder.com/200
"Garnet LED White Bulb - 14 Watt, Cool Day, B22","Kitchen, Garden & Pets",Wipro,1 pc,1,199,Blinkit,https://via.placeholder.com/200
"LED Batten - 20 Watt, Slimline Next","Kitchen, Garden & Pets",Philips,1 pc,1,285,Blinkit,https://via.placeholder.com/200
Gold Power Battery AA,"Kitchen, Garden & Pets",Victor,1 pc,1,97,BigBasket,https://via.placeholder.com/200
"Smart LED Bulb - 12 Watt, Wi-Fi Enabled, Multicolour (SSK-SMW 12W)","Kitchen, Garden & Pets",Syska,1 pc,1,749,Zepto,https://via.placeholder.com/200
"LED Bulb - 9 Watt, Cool Daylight, B22 Base","Kitchen, Garden & Pets",AGARO,1 pc,1,89,Zepto,https://via.placeholder.com/200
2 Pin Conversion Plug 1068,"Kitchen, Garden & Pets",Milltec,1 pc,1,38,JioMart,https://via.placeholder.com/200
USB String Fairy Lights 10M 100 LED With Adaptor For Decoration - Multicolour,"Kitchen, Garden & Pets",Mansaa,1 pc,1,249,Blinkit,https://via.placeholder.com/200
Alkaline Battery Max AA,"Kitchen, Garden & Pets",Energizer,1 pc,1,79,BigBasket,https://via.placeholder.com/200
Alkaline Battery Max AAA,"Kitchen, Garden & Pets",Energizer,1 pc,1,79,JioMart,https://via.placeholder.com/200
"Tejas LED Bulb - 9 Watt, White, Cool Day, B22","Kitchen, Garden & Pets",Wipro,1 pc,1,109,Instamart,https://via.placeholder.com/200
"Garnet LED T-Bulb - 10 Watt, White, Cool Day, B22 3D","Kitchen, Garden & Pets",Wipro,1 pc,1,229,BigBasket,https://via.placeholder.com/200
"Spike Guard - With 2.5 Metre Wire, SG01","Kitchen, Garden & Pets",Eveready,1 pc,1,399,Zepto,https://via.placeholder.com/200
"Mosquito Bat - Rechargeable Terminator 2, Lithium Ion Battery","Kitchen, Garden & Pets",Nippo,1 pc,1,699,JioMart,https://via.placeholder.com/200
Alkaline Battery Power AAA - Long Lasting Power,"Kitchen, Garden & Pets",Energizer,1 pc,1,50,BigBasket,https://via.placeholder.com/200
Energizer Lithium Coin Battery CR 2032,"Kitchen, Garden & Pets",Energizer,1 pc,1,45,JioMart,https://via.placeholder.com/200
Alkaline Battery - AA-2,"Kitchen, Garden & Pets",Panasonic,1 pc,1,70,JioMart,https://via.placeholder.com/200
Alkaline Battery Max AAA (4+2 Free),"Kitchen, Garden & Pets",Energizer,1 pc,1,145,Instamart,https://via.placeholder.com/200
"Rechargeable Battery AA 700 Mah With Charger, BP4","Kitchen, Garden & Pets",Eveready,1 pc,1,629,BigBasket,https://via.placeholder.com/200
Carbon Zinc Metal Battery - AA,"Kitchen, Garden & Pets",Panasonic,1 pc,1,85,Blinkit,https://via.placeholder.com/200
"Batteries - AAA, Bolt","Kitchen, Garden & Pets",Nippo,1 pc,1,25,JioMart,https://via.placeholder.com/200
Alkaline Battery Max AA (4+2 Free),"Kitchen, Garden & Pets",Energizer,1 pc,1,145,Instamart,https://via.placeholder.com/200
"LED Bulb - 0.5-Watt, Yellow, Deco Mini Base B22","Kitchen, Garden & Pets",Philips,1 pc,1,45,Zepto,https://via.placeholder.com/200
